state_id,trial_id,requirement,load_tertile,safe_set_size,safe_set_bin,effective_set_size,coupling_group,h20_myopic_regret,horizon,method,optimal_set_size,spearman,kendall,top1_hit,top3_hit,top5_hit,mean_regret,predicted_action
trial_001_ep1_task071,1,0.9999,medium,4,1-5,4,easy,0.0,20,Old Q critic,1,-0.39999999999999997,-0.3333333333333334,False,True,True,20.303412477513007,5
trial_001_ep1_task071,1,0.9999,medium,4,1-5,4,easy,0.0,50,Centered Advantage,1,0.0,0.0,False,True,True,8.513401031262788,23
trial_001_ep1_task071,1,0.9999,medium,4,1-5,4,easy,0.0,50,PPO Actor,1,0.39999999999999997,0.3333333333333334,False,True,True,12.394130862712814,27
trial_001_ep1_task071,1,0.9999,medium,4,1-5,4,easy,0.0,50,Old Q critic,1,-0.39999999999999997,-0.3333333333333334,False,True,True,20.303412477513007,5
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,5,Centered Advantage,6,0.5032012065779932,0.4138026889735754,True,True,True,0.0,21
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,5,PPO Actor,6,0.3901812760505911,0.3360411098376015,True,True,True,0.0,21
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,5,Old Q critic,6,-0.1909456527981292,-0.11386516944910463,False,False,True,45.618811280712634,5
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,10,Centered Advantage,6,0.5032012065779932,0.4138026889735754,True,True,True,0.0,21
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,10,PPO Actor,6,0.3901812760505911,0.3360411098376015,True,True,True,0.0,21
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,10,Old Q critic,6,-0.1909456527981292,-0.11386516944910463,False,False,True,45.618811280712634,5
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,20,Centered Advantage,6,0.5032012065779932,0.4138026889735754,True,True,True,0.0,21
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,20,PPO Actor,6,0.3901812760505911,0.3360411098376015,True,True,True,0.0,21
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,20,Old Q critic,6,-0.1909456527981292,-0.11386516944910463,False,False,True,45.61881128071252,5
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,50,Centered Advantage,6,0.5032012065779932,0.4138026889735754,True,True,True,0.0,21
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,50,PPO Actor,6,0.3901812760505911,0.3360411098376015,True,True,True,0.0,21
trial_001_ep1_task072,1,0.999,medium,28,16-28,28,easy,0.0,50,Old Q critic,6,-0.1909456527981292,-0.11386516944910463,False,False,True,45.61881128071252,5
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,5,Centered Advantage,6,-0.08913900072850843,0.0,False,False,False,1.7305848722890573,21
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,5,PPO Actor,6,-0.19688333805767128,-0.06815981765909969,False,False,False,21.882381422341496,27
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,5,Old Q critic,6,-0.2073535274865168,-0.1423767778129733,False,False,False,21.882381422341496,5
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,10,Centered Advantage,6,-0.08913900072850843,0.0,False,False,False,1.7305848722891142,21
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,10,PPO Actor,6,-0.19688333805767128,-0.06815981765909969,False,False,False,21.882381422341552,27
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,10,Old Q critic,6,-0.2073535274865168,-0.1423767778129733,False,False,False,21.882381422341552,5
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,20,Centered Advantage,6,-0.08913900072850843,0.0,False,False,False,1.7305848722890005,21
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,20,PPO Actor,6,-0.19688333805767128,-0.06815981765909969,False,False,False,21.882381422341496,27
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,20,Old Q critic,6,-0.2073535274865168,-0.1423767778129733,False,False,False,21.882381422341496,5
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,50,Centered Advantage,6,-0.08913900072850843,0.0,False,False,False,1.7305848722890005,21
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,50,PPO Actor,6,-0.19688333805767128,-0.06815981765909969,False,False,False,21.882381422341496,27
trial_001_ep1_task075,1,0.999,low,28,16-28,28,coupled,21.882381422341496,50,Old Q critic,6,-0.2073535274865168,-0.1423767778129733,False,False,False,21.882381422341496,5
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,5,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,5,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,5,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,10,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,10,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,10,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,20,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,20,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,20,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,50,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,50,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task077,1,0.9999,high,2,1-5,2,easy,0.0,50,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,5,Centered Advantage,1,0.18511515961264494,0.18678826574358495,False,False,False,7.603309948383071,21
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,5,PPO Actor,1,0.2782220425632186,0.251758097306571,False,False,True,45.428755662058904,27
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,5,Old Q critic,1,-0.2246649859987293,-0.15971750259234074,False,False,False,22.01689334755463,5
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,10,Centered Advantage,1,0.18511515961264494,0.18678826574358495,False,False,False,7.603309948383014,21
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,10,PPO Actor,1,0.2782220425632186,0.251758097306571,False,False,True,45.42875566205885,27
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,10,Old Q critic,1,-0.2246649859987293,-0.15971750259234074,False,False,False,22.01689334755457,5
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,20,Centered Advantage,1,0.18511515961264494,0.18678826574358495,False,False,False,7.603309948383185,21
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,20,PPO Actor,1,0.2782220425632186,0.251758097306571,False,False,True,45.428755662059075,27
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,20,Old Q critic,1,-0.2246649859987293,-0.15971750259234074,False,False,False,22.016893347554742,5
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,50,Centered Advantage,1,0.18511515961264494,0.18678826574358495,False,False,False,7.603309948383185,21
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,50,PPO Actor,1,0.2782220425632186,0.251758097306571,False,False,True,45.428755662059075,27
trial_001_ep1_task078,1,0.99,medium,28,16-28,28,coupled,22.016893347554745,50,Old Q critic,1,-0.2246649859987293,-0.15971750259234074,False,False,False,22.016893347554742,5
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,5,Centered Advantage,1,0.33612406689111934,0.2826812264708903,False,False,False,51.9650712127559,21
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,5,PPO Actor,1,0.053779850702579096,0.06730505392164055,False,False,False,51.9650712127559,21
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,5,Old Q critic,1,-0.1657297440018254,-0.11576469274522173,False,False,False,27.634247716078846,5
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,10,Centered Advantage,1,0.33612406689111934,0.2826812264708903,False,False,False,51.9650712127559,21
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,10,PPO Actor,1,0.053779850702579096,0.06730505392164055,False,False,False,51.9650712127559,21
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,10,Old Q critic,1,-0.1657297440018254,-0.11576469274522173,False,False,False,27.634247716078846,5
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,20,Centered Advantage,1,0.33612406689111934,0.2826812264708903,False,False,False,51.9650712127559,21
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,20,PPO Actor,1,0.053779850702579096,0.06730505392164055,False,False,False,51.9650712127559,21
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,20,Old Q critic,1,-0.1657297440018254,-0.11576469274522173,False,False,False,27.63424771607879,5
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,50,Centered Advantage,1,0.33612406689111934,0.2826812264708903,False,False,False,51.9650712127559,21
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,50,PPO Actor,1,0.053779850702579096,0.06730505392164055,False,False,False,51.9650712127559,21
trial_001_ep1_task079,1,0.9,high,28,16-28,28,coupled,2.379634215241822,50,Old Q critic,1,-0.1657297440018254,-0.11576469274522173,False,False,False,27.63424771607879,5
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,5,Centered Advantage,2,0.12049067317796998,0.07412493166611012,False,False,True,10.797380338983885,23
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,5,PPO Actor,2,0.33737388489831593,0.29649972666444047,False,True,True,6.478552390108689,20
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,5,Old Q critic,2,-0.6747477697966319,-0.5929994533288809,False,False,False,38.55778659421276,5
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,10,Centered Advantage,2,0.12049067317796998,0.07412493166611012,False,False,True,10.797380338983885,23
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,10,PPO Actor,2,0.33737388489831593,0.29649972666444047,False,True,True,6.478552390108689,20
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,10,Old Q critic,2,-0.6747477697966319,-0.5929994533288809,False,False,False,38.55778659421276,5
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,20,Centered Advantage,2,0.12049067317796998,0.07412493166611012,False,False,True,10.797380338983885,23
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,20,PPO Actor,2,0.33737388489831593,0.29649972666444047,False,True,True,6.478552390108689,20
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,20,Old Q critic,2,-0.6747477697966319,-0.5929994533288809,False,False,False,38.55778659421276,5
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,50,Centered Advantage,2,0.12049067317796998,0.07412493166611012,False,False,True,10.797380338983885,23
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,50,PPO Actor,2,0.33737388489831593,0.29649972666444047,False,True,True,6.478552390108689,20
trial_001_ep1_task080,1,0.9999,high,8,6-15,8,easy,0.0,50,Old Q critic,2,-0.6747477697966319,-0.5929994533288809,False,False,False,38.55778659421276,5
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,5,Centered Advantage,7,0.9152062965258165,0.8083050135758788,False,True,True,1.7608190995060085,21
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,5,PPO Actor,7,0.9422224288334867,0.8484336312711352,True,True,True,0.0,27
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,5,Old Q critic,7,0.5556410716886805,0.4299494753063185,True,True,True,0.0,5
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,10,Centered Advantage,7,0.9152062965258165,0.8083050135758788,False,True,True,1.7608190995060795,21
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,10,PPO Actor,7,0.9422224288334867,0.8484336312711352,True,True,True,0.0,27
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,10,Old Q critic,7,0.5556410716886805,0.4299494753063185,True,True,True,0.0,5
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,20,Centered Advantage,7,0.9152062965258165,0.8083050135758788,False,True,True,1.7608190995060227,21
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,20,PPO Actor,7,0.9422224288334867,0.8484336312711352,True,True,True,0.0,27
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,20,Old Q critic,7,0.5556410716886805,0.4299494753063185,True,True,True,0.0,5
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,50,Centered Advantage,7,0.9152062965258165,0.8083050135758788,False,True,True,1.7608190995059658,21
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,50,PPO Actor,7,0.9422224288334867,0.8484336312711352,True,True,True,0.0,27
trial_001_ep1_task083,1,0.999,low,28,16-28,28,easy,0.0,50,Old Q critic,7,0.5556410716886805,0.4299494753063185,True,True,True,0.0,5
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,5,Centered Advantage,7,0.5564774585586649,0.46240437092784537,False,True,True,35.185130292008395,21
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,5,PPO Actor,7,0.6687940098273863,0.555733693500438,True,True,True,0.0,27
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,5,Old Q critic,7,0.41869171452896864,0.34832489102074504,True,True,True,0.0,5
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,10,Centered Advantage,4,0.12931813587386046,0.03011337500858086,False,True,True,29.520540215176652,21
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,10,PPO Actor,4,0.13949849976180265,0.046538852285988606,True,True,True,0.0,27
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,10,Old Q critic,4,0.32898083118297883,0.2302614622452782,True,True,True,0.0,5
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,20,Centered Advantage,4,0.12436552641486157,0.02463821591611161,False,True,True,26.92271395744359,21
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,20,PPO Actor,4,0.13179444060335993,0.04106369319351935,True,True,True,0.0,27
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,20,Old Q critic,4,0.3278801006729563,0.22477904647753344,True,True,True,0.0,5
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,50,Centered Advantage,4,0.12436552641486157,0.02463821591611161,False,True,True,26.92271395744359,21
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,50,PPO Actor,4,0.13179444060335993,0.04106369319351935,True,True,True,0.0,27
trial_001_ep1_task084,1,0.9,medium,28,16-28,28,easy,0.0,50,Old Q critic,4,0.3278801006729563,0.22477904647753344,True,True,True,0.0,5
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,5,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,5,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,5,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,10,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,10,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,10,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,20,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,20,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,20,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,50,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,50,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task085,1,0.9999,low,2,1-5,2,easy,0.0,50,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,5,Centered Advantage,1,-0.08915786895268651,-0.060652111906170904,False,False,False,48.48087030652738,21
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,5,PPO Actor,1,-0.3551455113282012,-0.28593138470052,False,False,False,47.15008884869462,20
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,5,Old Q critic,1,0.12333505205121632,0.043322937075836364,False,False,False,5.3105514943866865,5
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,10,Centered Advantage,1,-0.26450167789297,-0.1992855105488473,False,False,False,48.48087030652738,21
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,10,PPO Actor,1,-0.792019069196365,-0.6325148813072109,False,False,False,57.08548745216632,20
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,10,Old Q critic,1,-0.28084728720096247,-0.1992855105488473,False,False,False,15.245950097858383,5
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,20,Centered Advantage,1,-0.26450167789297,-0.1992855105488473,False,False,False,48.48087030652755,21
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,20,PPO Actor,1,-0.792019069196365,-0.6325148813072109,False,False,False,57.08548745216643,20
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,20,Old Q critic,1,-0.28084728720096247,-0.1992855105488473,False,False,False,15.245950097858497,5
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,50,Centered Advantage,1,-0.26450167789297,-0.1992855105488473,False,False,False,48.48087030652755,21
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,50,PPO Actor,1,-0.792019069196365,-0.6325148813072109,False,False,False,57.08548745216655,20
trial_001_ep1_task086,1,0.999,high,16,16-28,16,coupled,6.720206384535629,50,Old Q critic,1,-0.28084728720096247,-0.1992855105488473,False,False,False,15.245950097858554,5
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,5,Centered Advantage,1,-1.0,-1.0,False,True,True,10.440393239071398,23
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,5,PPO Actor,1,0.5,0.33333333333333337,False,True,True,3.7344402523448252,27
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,5,Old Q critic,1,-1.0,-1.0,False,True,True,10.440393239071398,23
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,10,Centered Advantage,1,-1.0,-1.0,False,True,True,10.44039323907134,23
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,10,PPO Actor,1,0.5,0.33333333333333337,False,True,True,3.7344402523448252,27
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,10,Old Q critic,1,-1.0,-1.0,False,True,True,10.44039323907134,23
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,20,Centered Advantage,1,-1.0,-1.0,False,True,True,10.44039323907134,23
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,20,PPO Actor,1,0.5,0.33333333333333337,False,True,True,3.7344402523448252,27
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,20,Old Q critic,1,-1.0,-1.0,False,True,True,10.44039323907134,23
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,50,Centered Advantage,1,-1.0,-1.0,False,True,True,10.44039323907134,23
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,50,PPO Actor,1,0.5,0.33333333333333337,False,True,True,3.7344402523448252,27
trial_001_ep1_task089,1,0.9999,high,3,1-5,3,coupled,10.44039323907134,50,Old Q critic,1,-1.0,-1.0,False,True,True,10.44039323907134,23
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,5,Centered Advantage,5,0.39714374282699505,0.27728215178804155,False,True,True,15.16652095808115,21
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,5,PPO Actor,5,0.301025042239879,0.21139332364038813,False,True,True,15.16652095808115,21
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,5,Old Q critic,5,-0.12448611078904422,-0.07961566734508124,False,False,False,25.60436104351558,5
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,10,Centered Advantage,5,0.39714374282699505,0.27728215178804155,False,True,True,15.16652095808115,21
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,10,PPO Actor,5,0.301025042239879,0.21139332364038813,False,True,True,15.16652095808115,21
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,10,Old Q critic,5,-0.12448611078904422,-0.07961566734508124,False,False,False,25.60436104351561,5
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,20,Centered Advantage,5,0.39714374282699505,0.27728215178804155,False,True,True,15.16652095808115,21
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,20,PPO Actor,5,0.301025042239879,0.21139332364038813,False,True,True,15.16652095808115,21
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,20,Old Q critic,5,-0.12448611078904422,-0.07961566734508124,False,False,False,25.60436104351561,5
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,50,Centered Advantage,5,0.39714374282699505,0.27728215178804155,False,True,True,15.166520958081094,21
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,50,PPO Actor,5,0.301025042239879,0.21139332364038813,False,True,True,15.166520958081094,21
trial_001_ep1_task090,1,0.9,high,28,16-28,28,easy,0.0,50,Old Q critic,5,-0.12448611078904422,-0.07961566734508124,False,False,False,25.60436104351561,5
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,5,Centered Advantage,6,0.06094364770389115,0.05504818825631803,True,True,True,0.0,23
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,5,PPO Actor,6,0.37708882016782647,0.38533731779422614,False,True,True,10.096123387310683,27
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,5,Old Q critic,6,0.6276751730631168,0.5177201831435472,True,True,True,0.0,5
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,10,Centered Advantage,6,0.06094364770389115,0.05504818825631803,True,True,True,0.0,23
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,10,PPO Actor,6,0.37708882016782647,0.38533731779422614,False,True,True,10.096123387310683,27
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,10,Old Q critic,6,0.6276751730631168,0.5177201831435472,True,True,True,0.0,5
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,20,Centered Advantage,6,0.06094364770389115,0.05504818825631803,True,True,True,0.0,23
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,20,PPO Actor,6,0.37708882016782647,0.38533731779422614,False,True,True,10.096123387310683,27
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,20,Old Q critic,6,0.6276751730631168,0.5177201831435472,True,True,True,0.0,5
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,50,Centered Advantage,6,0.06094364770389115,0.05504818825631803,True,True,True,0.0,23
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,50,PPO Actor,6,0.37708882016782647,0.38533731779422614,False,True,True,10.096123387310683,27
trial_001_ep1_task094,1,0.999,low,12,6-15,12,coupled,1.0387479958025665,50,Old Q critic,6,0.6276751730631168,0.5177201831435472,True,True,True,0.0,5
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,5,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,5,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,5,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,10,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,10,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,10,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,20,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,20,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,20,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,50,Centered Advantage,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,50,PPO Actor,1,,,True,True,True,0.0,27
trial_001_ep1_task095,1,0.9999,high,0,empty,1,easy,0.0,50,Old Q critic,1,,,True,True,True,0.0,27
trial_001_ep1_task096,1,0.9,high,28,16-28,28,easy,0.0,5,Centered Advantage,7,0.317230666994189,0.2522370255130402,False,False,True,1.9361345114825212,21
trial_001_ep1_task096,1,0.9,high,28,16-28,28,easy,0.0,5,PPO Actor,7,0.317230666994189,0.22930638683003657,False,False,True,1.9361345114825212,21
trial_001_ep1_task096,1,0.9,high,28,16-28,28,easy,0.0,5,Old Q critic,7,-0.22555198233479012,-0.1870552004974101,False,False,False,11.321756077805475,5
trial_001_ep1_task096,1,0.9,high,28,16-28,28,easy,0.0,10,Centered Advantage,7,0.317230666994189,0.2522370255130402,False,False,True,1.9361345114824644,21
trial_001_ep1_task096,1,0.9,high,28,16-28,28,easy,0.0,10,PPO Actor,7,0.317230666994189,0.22930638683003657,False,False,True,1.9361345114824644,21
trial_001_ep1_task096,1,0.9,high,28,16-28,28,easy,0.0,10,Old Q critic,7,-0.22555198233479012,-0.1870552004974101,False,False,False,11.32175607780539,5
