state_id,R_req,action_index,pair,regret,exact_optimal,near_1e-3,near_1e-2,source
trial02_episode11_task100,0.9999,27,"(7, 8)",70.42599656240773,False,False,False,original_1000_states
trial02_episode11_task109,0.9,27,"(7, 8)",34.82381589151613,False,False,False,supplemental_0.9_states
trial02_episode11_task140,0.9999,27,"(7, 8)",56.565200827519625,False,False,False,original_1000_states
trial02_episode11_task180,0.99,27,"(7, 8)",12.692338787215796,False,False,False,original_1000_states
trial02_episode12_task020,0.9999,27,"(7, 8)",46.121558165957225,False,False,False,original_1000_states
trial02_episode12_task060,0.999,27,"(7, 8)",44.22762678363145,False,False,False,original_1000_states
trial02_episode12_task100,0.9999,27,"(7, 8)",77.98953008205729,False,False,False,original_1000_states
trial02_episode12_task123,0.9,27,"(7, 8)",13.811405648087089,False,False,False,supplemental_0.9_states
trial02_episode12_task140,0.9999,27,"(7, 8)",8.206636815424545,False,False,False,original_1000_states
trial02_episode12_task180,0.99,27,"(7, 8)",31.937892822901556,False,False,False,original_1000_states
trial02_episode13_task020,0.9999,27,"(7, 8)",22.991364550185168,False,False,False,original_1000_states
trial02_episode13_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial02_episode13_task100,0.9999,27,"(7, 8)",45.65320551322015,False,False,False,original_1000_states
trial02_episode13_task134,0.9,27,"(7, 8)",17.47164839606159,False,False,False,supplemental_0.9_states
trial02_episode13_task140,0.9999,27,"(7, 8)",27.302485666506115,False,False,False,original_1000_states
trial02_episode13_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial02_episode14_task020,0.9999,27,"(7, 8)",29.649236800796643,False,False,False,original_1000_states
trial02_episode14_task060,0.999,27,"(7, 8)",55.46439077499209,False,False,False,original_1000_states
trial02_episode14_task100,0.9999,27,"(7, 8)",52.56048700727433,False,False,False,original_1000_states
trial02_episode14_task140,0.9999,27,"(7, 8)",44.12070784432464,False,False,False,original_1000_states
trial02_episode14_task147,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial02_episode14_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial02_episode15_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial02_episode15_task060,0.999,27,"(7, 8)",25.318947265282574,False,False,False,original_1000_states
trial02_episode15_task100,0.9999,27,"(7, 8)",52.449157799940025,False,False,False,original_1000_states
trial02_episode15_task140,0.9999,27,"(7, 8)",18.420873305922505,False,False,False,original_1000_states
trial02_episode15_task160,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial02_episode15_task180,0.99,27,"(7, 8)",2.57532402556906,False,False,False,original_1000_states
trial02_episode16_task020,0.9999,27,"(7, 8)",45.62133725388874,False,False,False,original_1000_states
trial02_episode16_task060,0.999,27,"(7, 8)",25.01401627917278,False,False,False,original_1000_states
trial02_episode16_task100,0.9999,27,"(7, 8)",34.47417937931522,False,False,False,original_1000_states
trial02_episode16_task140,0.9999,27,"(7, 8)",12.877913290988495,False,False,False,original_1000_states
trial02_episode16_task175,0.9,27,"(7, 8)",30.70198598656001,False,False,False,supplemental_0.9_states
trial02_episode16_task180,0.99,27,"(7, 8)",13.013391718795404,False,False,False,original_1000_states
trial02_episode17_task020,0.9999,26,"(6, 8)",0.0,True,True,True,original_1000_states
trial02_episode17_task060,0.999,27,"(7, 8)",18.423785290406435,False,False,False,original_1000_states
trial02_episode17_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial02_episode17_task140,0.9999,27,"(7, 8)",10.603826593267673,False,False,False,original_1000_states
trial02_episode17_task178,0.9,27,"(7, 8)",47.769936294538155,False,False,False,supplemental_0.9_states
trial02_episode17_task180,0.99,27,"(7, 8)",42.609508714794735,False,False,False,original_1000_states
trial02_episode18_task020,0.9999,27,"(7, 8)",82.68731235496847,False,False,False,original_1000_states
trial02_episode18_task060,0.999,27,"(7, 8)",20.713616745277832,False,False,False,original_1000_states
trial02_episode18_task100,0.9999,27,"(7, 8)",76.15225931112222,False,False,False,original_1000_states
trial02_episode18_task140,0.9999,27,"(7, 8)",68.83150656584831,False,False,False,original_1000_states
trial02_episode18_task180,0.99,27,"(7, 8)",34.516728420030205,False,False,False,original_1000_states
trial02_episode18_task185,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial02_episode19_task020,0.9999,27,"(7, 8)",39.27648841201452,False,False,False,original_1000_states
trial02_episode19_task060,0.999,27,"(7, 8)",27.648931986432622,False,False,False,original_1000_states
trial02_episode19_task100,0.9999,27,"(7, 8)",68.72193734917165,False,False,False,original_1000_states
trial02_episode19_task140,0.9999,27,"(7, 8)",14.271319837361652,False,False,False,original_1000_states
trial02_episode19_task180,0.99,27,"(7, 8)",28.03241908028329,False,False,False,original_1000_states
trial02_episode19_task189,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial02_episode20_task020,0.9999,27,"(7, 8)",33.531946885884025,False,False,False,original_1000_states
trial02_episode20_task060,0.999,27,"(7, 8)",18.707311074902833,False,False,False,original_1000_states
trial02_episode20_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial02_episode20_task140,0.9999,27,"(7, 8)",72.46677661065864,False,False,False,original_1000_states
trial02_episode20_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial02_episode20_task199,0.9,27,"(7, 8)",40.05345377307472,False,False,False,supplemental_0.9_states
trial03_episode01_task004,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial03_episode01_task020,0.9999,27,"(7, 8)",15.425592789367272,False,False,False,original_1000_states
trial03_episode01_task060,0.999,27,"(7, 8)",44.84861435019208,False,False,False,original_1000_states
trial03_episode01_task100,0.9999,27,"(7, 8)",56.2407408478885,False,False,False,original_1000_states
trial03_episode01_task140,0.9999,27,"(7, 8)",68.79633561649445,False,False,False,original_1000_states
trial03_episode01_task180,0.99,27,"(7, 8)",22.52571388584883,False,False,False,original_1000_states
trial03_episode02_task014,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial03_episode02_task020,0.9999,27,"(7, 8)",6.926599928130514,False,False,False,original_1000_states
trial03_episode02_task060,0.999,27,"(7, 8)",15.32350227232952,False,False,False,original_1000_states
trial03_episode02_task100,0.9999,27,"(7, 8)",16.85185700310275,False,False,False,original_1000_states
trial03_episode02_task140,0.9999,27,"(7, 8)",28.864955520161455,False,False,False,original_1000_states
trial03_episode02_task180,0.99,27,"(7, 8)",26.094326823585742,False,False,False,original_1000_states
trial03_episode03_task019,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial03_episode03_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode03_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode03_task100,0.9999,27,"(7, 8)",70.28595263996826,False,False,False,original_1000_states
trial03_episode03_task140,0.9999,27,"(7, 8)",50.56676815147331,False,False,False,original_1000_states
trial03_episode03_task180,0.99,27,"(7, 8)",31.076301610378927,False,False,False,original_1000_states
trial03_episode04_task020,0.9999,27,"(7, 8)",5.68898293092451,False,False,False,original_1000_states
trial03_episode04_task024,0.9,27,"(7, 8)",15.339257303902858,False,False,False,supplemental_0.9_states
trial03_episode04_task060,0.999,27,"(7, 8)",50.321185568519105,False,False,False,original_1000_states
trial03_episode04_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode04_task140,0.9999,27,"(7, 8)",45.407807049197686,False,False,False,original_1000_states
trial03_episode04_task180,0.99,27,"(7, 8)",26.414875563278787,False,False,False,original_1000_states
trial03_episode05_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode05_task040,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial03_episode05_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode05_task100,0.9999,27,"(7, 8)",74.95233378816972,False,False,False,original_1000_states
trial03_episode05_task140,0.9999,27,"(7, 8)",40.39361993398197,False,False,False,original_1000_states
trial03_episode05_task180,0.99,27,"(7, 8)",32.3956113010663,False,False,False,original_1000_states
trial03_episode06_task020,0.9999,27,"(7, 8)",78.29095825780091,False,False,False,original_1000_states
trial03_episode06_task049,0.9,27,"(7, 8)",13.661142314268353,False,False,False,supplemental_0.9_states
trial03_episode06_task060,0.999,27,"(7, 8)",27.60129305636265,False,False,False,original_1000_states
trial03_episode06_task100,0.9999,27,"(7, 8)",17.81557395803395,False,False,False,original_1000_states
trial03_episode06_task140,0.9999,27,"(7, 8)",74.89223186486298,False,False,False,original_1000_states
trial03_episode06_task180,0.99,27,"(7, 8)",29.281750524922987,False,False,False,original_1000_states
trial03_episode07_task020,0.9999,27,"(7, 8)",33.69867995435931,False,False,False,original_1000_states
trial03_episode07_task059,0.9,27,"(7, 8)",26.09547139186098,False,False,False,supplemental_0.9_states
trial03_episode07_task060,0.999,27,"(7, 8)",33.598850984941734,False,False,False,original_1000_states
trial03_episode07_task100,0.9999,27,"(7, 8)",71.77562256312024,False,False,False,original_1000_states
trial03_episode07_task140,0.9999,27,"(7, 8)",17.04771027641292,False,False,False,original_1000_states
trial03_episode07_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode08_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode08_task060,0.999,27,"(7, 8)",22.952653009737134,False,False,False,original_1000_states
trial03_episode08_task084,0.9,27,"(7, 8)",32.7352238285747,False,False,False,supplemental_0.9_states
trial03_episode08_task100,0.9999,27,"(7, 8)",72.87342133426922,False,False,False,original_1000_states
trial03_episode08_task140,0.9999,27,"(7, 8)",71.73571664193109,False,False,False,original_1000_states
trial03_episode08_task180,0.99,27,"(7, 8)",32.6140149538208,False,False,False,original_1000_states
trial03_episode09_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode09_task060,0.999,27,"(7, 8)",25.81430758505418,False,False,False,original_1000_states
trial03_episode09_task099,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial03_episode09_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode09_task140,0.9999,27,"(7, 8)",55.05953879219203,False,False,False,original_1000_states
trial03_episode09_task180,0.99,27,"(7, 8)",36.188213612483516,False,False,False,original_1000_states
trial03_episode10_task020,0.9999,27,"(7, 8)",18.314538966790337,False,False,False,original_1000_states
trial03_episode10_task060,0.999,27,"(7, 8)",29.106818488367864,False,False,False,original_1000_states
trial03_episode10_task100,0.9999,27,"(7, 8)",35.979985853760645,False,False,False,original_1000_states
trial03_episode10_task102,0.9,27,"(7, 8)",33.17779480562065,False,False,False,supplemental_0.9_states
trial03_episode10_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode10_task180,0.99,27,"(7, 8)",25.788010529782223,False,False,False,original_1000_states
trial03_episode11_task020,0.9999,27,"(7, 8)",72.51549454825032,False,False,False,original_1000_states
trial03_episode11_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode11_task100,0.9999,27,"(7, 8)",72.75997006792805,False,False,False,original_1000_states
trial03_episode11_task109,0.9,27,"(7, 8)",59.368950964677325,False,False,False,supplemental_0.9_states
trial03_episode11_task140,0.9999,27,"(7, 8)",2.9441829391643886,False,False,False,original_1000_states
trial03_episode11_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode12_task020,0.9999,27,"(7, 8)",6.742304768012801,False,False,False,original_1000_states
trial03_episode12_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode12_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode12_task123,0.9,27,"(7, 8)",37.634926028989156,False,False,False,supplemental_0.9_states
trial03_episode12_task140,0.9999,27,"(7, 8)",102.27599250433838,False,False,False,original_1000_states
trial03_episode12_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode13_task020,0.9999,27,"(7, 8)",34.13626318711945,False,False,False,original_1000_states
trial03_episode13_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode13_task100,0.9999,27,"(7, 8)",57.90344914416048,False,False,False,original_1000_states
trial03_episode13_task134,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial03_episode13_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode13_task180,0.99,27,"(7, 8)",11.876595865335808,False,False,False,original_1000_states
trial03_episode14_task020,0.9999,27,"(7, 8)",44.05179543803102,False,False,False,original_1000_states
trial03_episode14_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode14_task100,0.9999,27,"(7, 8)",67.03676926353035,False,False,False,original_1000_states
trial03_episode14_task140,0.9999,27,"(7, 8)",54.62704385800056,False,False,False,original_1000_states
trial03_episode14_task147,0.9,27,"(7, 8)",122.47654304126273,False,False,False,supplemental_0.9_states
trial03_episode14_task180,0.99,27,"(7, 8)",28.325181125134762,False,False,False,original_1000_states
trial03_episode15_task020,0.9999,27,"(7, 8)",42.98106805946463,False,False,False,original_1000_states
trial03_episode15_task060,0.999,27,"(7, 8)",40.074569443647476,False,False,False,original_1000_states
trial03_episode15_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode15_task140,0.9999,27,"(7, 8)",3.021708782561312,False,False,False,original_1000_states
trial03_episode15_task160,0.9,27,"(7, 8)",19.287760365203226,False,False,False,supplemental_0.9_states
trial03_episode15_task180,0.99,27,"(7, 8)",16.585262448582945,False,False,False,original_1000_states
trial03_episode16_task020,0.9999,27,"(7, 8)",41.033220877071415,False,False,False,original_1000_states
trial03_episode16_task060,0.999,27,"(7, 8)",14.986336243002675,False,False,False,original_1000_states
trial03_episode16_task100,0.9999,27,"(7, 8)",24.658786626790373,False,False,False,original_1000_states
trial03_episode16_task140,0.9999,27,"(7, 8)",73.132502513855,False,False,False,original_1000_states
trial03_episode16_task175,0.9,27,"(7, 8)",25.021251806933698,False,False,False,supplemental_0.9_states
trial03_episode16_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode17_task020,0.9999,27,"(7, 8)",26.916921426406525,False,False,False,original_1000_states
trial03_episode17_task060,0.999,27,"(7, 8)",39.418652243144656,False,False,False,original_1000_states
trial03_episode17_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode17_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode17_task178,0.9,27,"(7, 8)",2.356842947847049,False,False,False,supplemental_0.9_states
trial03_episode17_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode18_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode18_task060,0.999,27,"(7, 8)",31.36009800884502,False,False,False,original_1000_states
trial03_episode18_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode18_task140,0.9999,27,"(7, 8)",11.878838316782272,False,False,False,original_1000_states
trial03_episode18_task180,0.99,27,"(7, 8)",5.527659026768184,False,False,False,original_1000_states
trial03_episode18_task185,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial03_episode19_task020,0.9999,27,"(7, 8)",7.036383397766798,False,False,False,original_1000_states
trial03_episode19_task060,0.999,27,"(7, 8)",1.1702225296459474,False,False,False,original_1000_states
trial03_episode19_task100,0.9999,27,"(7, 8)",53.02210584355474,False,False,False,original_1000_states
trial03_episode19_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial03_episode19_task180,0.99,27,"(7, 8)",11.306231562382706,False,False,False,original_1000_states
trial03_episode19_task189,0.9,27,"(7, 8)",29.103300645766513,False,False,False,supplemental_0.9_states
trial03_episode20_task020,0.9999,27,"(7, 8)",20.10599772816704,False,False,False,original_1000_states
trial03_episode20_task060,0.999,27,"(7, 8)",19.49216347092637,False,False,False,original_1000_states
trial03_episode20_task100,0.9999,27,"(7, 8)",51.642121913775604,False,False,False,original_1000_states
trial03_episode20_task140,0.9999,27,"(7, 8)",21.852346722690953,False,False,False,original_1000_states
trial03_episode20_task180,0.99,27,"(7, 8)",28.615513875591787,False,False,False,original_1000_states
trial03_episode20_task199,0.9,27,"(7, 8)",45.076025271343156,False,False,False,supplemental_0.9_states
trial04_episode01_task004,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial04_episode01_task020,0.9999,27,"(7, 8)",39.6258261977462,False,False,False,original_1000_states
trial04_episode01_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode01_task100,0.9999,27,"(7, 8)",1.3452182967164248,False,False,False,original_1000_states
trial04_episode01_task140,0.9999,27,"(7, 8)",5.3971543746351145,False,False,False,original_1000_states
trial04_episode01_task180,0.99,27,"(7, 8)",5.8473802153078225,False,False,False,original_1000_states
trial04_episode02_task014,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial04_episode02_task020,0.9999,27,"(7, 8)",40.5361841715536,False,False,False,original_1000_states
trial04_episode02_task060,0.999,27,"(7, 8)",46.63311437271078,False,False,False,original_1000_states
trial04_episode02_task100,0.9999,27,"(7, 8)",77.39912643238212,False,False,False,original_1000_states
trial04_episode02_task140,0.9999,27,"(7, 8)",17.555907883951406,False,False,False,original_1000_states
trial04_episode02_task180,0.99,27,"(7, 8)",17.09068771863582,False,False,False,original_1000_states
trial04_episode03_task019,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial04_episode03_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode03_task060,0.999,27,"(7, 8)",25.818857655001892,False,False,False,original_1000_states
trial04_episode03_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode03_task140,0.9999,27,"(7, 8)",12.208372536903077,False,False,False,original_1000_states
trial04_episode03_task180,0.99,27,"(7, 8)",24.68960324521104,False,False,False,original_1000_states
trial04_episode04_task020,0.9999,27,"(7, 8)",16.945848297985023,False,False,False,original_1000_states
trial04_episode04_task024,0.9,27,"(7, 8)",20.7671336975668,False,False,False,supplemental_0.9_states
trial04_episode04_task060,0.999,27,"(7, 8)",28.755423487261325,False,False,False,original_1000_states
trial04_episode04_task100,0.9999,27,"(7, 8)",52.885106457320504,False,False,False,original_1000_states
trial04_episode04_task140,0.9999,27,"(7, 8)",58.910550355163785,False,False,False,original_1000_states
trial04_episode04_task180,0.99,27,"(7, 8)",40.223233246622755,False,False,False,original_1000_states
trial04_episode05_task020,0.9999,27,"(7, 8)",29.20221789354244,False,False,False,original_1000_states
trial04_episode05_task040,0.9,27,"(7, 8)",6.585927088260824,False,False,False,supplemental_0.9_states
trial04_episode05_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode05_task100,0.9999,27,"(7, 8)",22.430211657857157,False,False,False,original_1000_states
trial04_episode05_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode05_task180,0.99,27,"(7, 8)",6.299107234767135,False,False,False,original_1000_states
trial04_episode06_task020,0.9999,27,"(7, 8)",44.70374239171049,False,False,False,original_1000_states
trial04_episode06_task049,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial04_episode06_task060,0.999,27,"(7, 8)",17.075838274816633,False,False,False,original_1000_states
trial04_episode06_task100,0.9999,27,"(7, 8)",33.690245466309,False,False,False,original_1000_states
trial04_episode06_task140,0.9999,26,"(6, 8)",71.8529051301722,False,False,False,original_1000_states
trial04_episode06_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode07_task020,0.9999,27,"(7, 8)",33.72063991162803,False,False,False,original_1000_states
trial04_episode07_task059,0.9,27,"(7, 8)",9.84774552688998,False,False,False,supplemental_0.9_states
trial04_episode07_task060,0.999,27,"(7, 8)",15.736872732080776,False,False,False,original_1000_states
trial04_episode07_task100,0.9999,27,"(7, 8)",74.14287907455957,False,False,False,original_1000_states
trial04_episode07_task140,0.9999,27,"(7, 8)",51.92594380293183,False,False,False,original_1000_states
trial04_episode07_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode08_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode08_task060,0.999,27,"(7, 8)",30.866414424543436,False,False,False,original_1000_states
trial04_episode08_task084,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial04_episode08_task100,0.9999,27,"(7, 8)",50.475767477419524,False,False,False,original_1000_states
trial04_episode08_task140,0.9999,27,"(7, 8)",18.331692149779037,False,False,False,original_1000_states
trial04_episode08_task180,0.99,27,"(7, 8)",6.801948027330042,False,False,False,original_1000_states
trial04_episode09_task020,0.9999,27,"(7, 8)",33.09549715200922,False,False,False,original_1000_states
trial04_episode09_task060,0.999,27,"(7, 8)",30.34147723379288,False,False,False,original_1000_states
trial04_episode09_task099,0.9,27,"(7, 8)",25.25648498432018,False,False,False,supplemental_0.9_states
trial04_episode09_task100,0.9999,27,"(7, 8)",77.30844252371799,False,False,False,original_1000_states
trial04_episode09_task140,0.9999,27,"(7, 8)",38.82535609342716,False,False,False,original_1000_states
trial04_episode09_task180,0.99,27,"(7, 8)",36.28949254241567,False,False,False,original_1000_states
trial04_episode10_task020,0.9999,27,"(7, 8)",13.035029705770548,False,False,False,original_1000_states
trial04_episode10_task060,0.999,27,"(7, 8)",30.865532843638135,False,False,False,original_1000_states
trial04_episode10_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode10_task102,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial04_episode10_task140,0.9999,27,"(7, 8)",18.35058239492465,False,False,False,original_1000_states
trial04_episode10_task180,0.99,27,"(7, 8)",23.502731563256475,False,False,False,original_1000_states
trial04_episode11_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode11_task060,0.999,27,"(7, 8)",25.838970375152847,False,False,False,original_1000_states
trial04_episode11_task100,0.9999,27,"(7, 8)",36.834985290563516,False,False,False,original_1000_states
trial04_episode11_task109,0.9,27,"(7, 8)",35.64187562535823,False,False,False,supplemental_0.9_states
trial04_episode11_task140,0.9999,27,"(7, 8)",35.496825744671554,False,False,False,original_1000_states
trial04_episode11_task180,0.99,27,"(7, 8)",16.50226049328655,False,False,False,original_1000_states
trial04_episode12_task020,0.9999,27,"(7, 8)",60.67489203857425,False,False,False,original_1000_states
trial04_episode12_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode12_task100,0.9999,27,"(7, 8)",70.01303119735854,False,False,False,original_1000_states
trial04_episode12_task123,0.9,27,"(7, 8)",30.925449892167546,False,False,False,supplemental_0.9_states
trial04_episode12_task140,0.9999,27,"(7, 8)",19.86533996411982,False,False,False,original_1000_states
trial04_episode12_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode13_task020,0.9999,27,"(7, 8)",34.46404424194982,False,False,False,original_1000_states
trial04_episode13_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode13_task100,0.9999,27,"(7, 8)",64.56324842903972,False,False,False,original_1000_states
trial04_episode13_task134,0.9,27,"(7, 8)",2.8092606096461097,False,False,False,supplemental_0.9_states
trial04_episode13_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode13_task180,0.99,27,"(7, 8)",37.94371033531416,False,False,False,original_1000_states
trial04_episode14_task020,0.9999,27,"(7, 8)",44.87525757233446,False,False,False,original_1000_states
trial04_episode14_task060,0.999,27,"(7, 8)",38.100879131230876,False,False,False,original_1000_states
trial04_episode14_task100,0.9999,27,"(7, 8)",54.24981977954337,False,False,False,original_1000_states
trial04_episode14_task140,0.9999,27,"(7, 8)",33.48510416640831,False,False,False,original_1000_states
trial04_episode14_task147,0.9,27,"(7, 8)",97.57585520180058,False,False,False,supplemental_0.9_states
trial04_episode14_task180,0.99,27,"(7, 8)",5.484236047840945,False,False,False,original_1000_states
trial04_episode15_task020,0.9999,27,"(7, 8)",12.508788957872646,False,False,False,original_1000_states
trial04_episode15_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode15_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode15_task140,0.9999,27,"(7, 8)",9.839738394216305,False,False,False,original_1000_states
trial04_episode15_task160,0.9,27,"(7, 8)",3.7699444150877994,False,False,False,supplemental_0.9_states
trial04_episode15_task180,0.99,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode16_task020,0.9999,27,"(7, 8)",39.949302487444534,False,False,False,original_1000_states
trial04_episode16_task060,0.999,27,"(7, 8)",12.257680591881098,False,False,False,original_1000_states
trial04_episode16_task100,0.9999,27,"(7, 8)",11.51894739192322,False,False,False,original_1000_states
trial04_episode16_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode16_task175,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial04_episode16_task180,0.99,27,"(7, 8)",19.44023401479261,False,False,False,original_1000_states
trial04_episode17_task020,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode17_task060,0.999,27,"(7, 8)",26.706503191829192,False,False,False,original_1000_states
trial04_episode17_task100,0.9999,27,"(7, 8)",51.27588495134096,False,False,False,original_1000_states
trial04_episode17_task140,0.9999,27,"(7, 8)",45.89220948482467,False,False,False,original_1000_states
trial04_episode17_task178,0.9,27,"(7, 8)",30.6744128210275,False,False,False,supplemental_0.9_states
trial04_episode17_task180,0.99,27,"(7, 8)",35.0734103219001,False,False,False,original_1000_states
trial04_episode18_task020,0.9999,27,"(7, 8)",45.27803485439814,False,False,False,original_1000_states
trial04_episode18_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode18_task100,0.9999,27,"(7, 8)",74.44889534380891,False,False,False,original_1000_states
trial04_episode18_task140,0.9999,27,"(7, 8)",17.544122732673095,False,False,False,original_1000_states
trial04_episode18_task180,0.99,27,"(7, 8)",16.976298082649983,False,False,False,original_1000_states
trial04_episode18_task185,0.9,27,"(7, 8)",1.3886749891310615,False,False,False,supplemental_0.9_states
trial04_episode19_task020,0.9999,27,"(7, 8)",41.79708572535189,False,False,False,original_1000_states
trial04_episode19_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode19_task100,0.9999,27,"(7, 8)",62.836625987510594,False,False,False,original_1000_states
trial04_episode19_task140,0.9999,27,"(7, 8)",32.79778407302665,False,False,False,original_1000_states
trial04_episode19_task180,0.99,27,"(7, 8)",8.053227043070933,False,False,False,original_1000_states
trial04_episode19_task189,0.9,27,"(7, 8)",0.0,True,True,True,supplemental_0.9_states
trial04_episode20_task020,0.9999,27,"(7, 8)",23.000127814706595,False,False,False,original_1000_states
trial04_episode20_task060,0.999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode20_task100,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode20_task140,0.9999,27,"(7, 8)",0.0,True,True,True,original_1000_states
trial04_episode20_task180,0.99,27,"(7, 8)",21.57538675292223,False,False,False,original_1000_states
trial04_episode20_task199,0.9,27,"(7, 8)",21.153134920244234,False,False,False,supplemental_0.9_states
trial05_episode01_task004,0.9,27,"(7, 8)",3.5010882381827813,False,False,False,supplemental_0.9_states
trial05_episode01_task020,0.9999,27,"(7, 8)",3.202686357428476,False,False,False,original_1000_states
trial05_episode01_task060,0.999,27,"(7, 8)",28.694551247844622,False,False,False,original_1000_states
trial05_episode01_task100,0.9999,26,"(6, 8)",0.0,True,True,True,original_1000_states
